series_id,base_temperature_high,surface_xx-small,surface_x-small,surface_small,surface_medium,surface_large,surface_x-large,surface_xx-large,building_isOn,unique_building
100486,0,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,0,1,0,1,3
100492,0,0,0,0,1,0,0,0,1,7
100497,0,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,0,1,0,0,2
100497,0,0,0,0,0,0,1,0,0,2
100497,0,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,0,1,0,0,2
100501,0,0,0,0,0,0,1,0,0,2
100503,0,0,0,0,0,0,0,1,0,0
100506,0,0,0,1,0,0,0,0,0,8
100513,0,0,1,0,0,0,0,0,0,10
100514,0,0,1,0,0,0,0,0,1,11
100530,0,0,0,0,1,0,0,0,1,7
100530,0,0,0,0,1,0,0,0,1,7
100530,0,0,0,0,1,0,0,0,1,7
100530,0,0,0,0,1,0,0,0,1,7
100530,0,0,0,0,1,0,0,0,0,6
100530,0,0,0,0,1,0,0,0,0,6
100530,0,0,0,0,1,0,0,0,1,7
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100531,0,0,1,0,0,0,0,0,1,11
100550,0,0,0,0,1,0,0,0,0,6
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,0,1,0,1,3
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,0,10
100570,0,0,1,0,0,0,0,0,0,10
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,1,11
100570,0,0,1,0,0,0,0,0,0,10
100570,0,0,1,0,0,0,0,0,0,10
100570,0,0,1,0,0,0,0,0,1,11
100571,0,0,0,1,0,0,0,0,1,9
100571,0,0,0,1,0,0,0,0,1,9
100571,0,0,0,1,0,0,0,0,1,9
100571,0,0,0,1,0,0,0,0,1,9
100571,0,0,0,1,0,0,0,0,1,9
100571,0,0,0,1,0,0,0,0,0,8
100571,0,0,0,1,0,0,0,0,0,8
100578,0,0,0,0,0,0,0,1,1,1
100578,0,0,0,0,0,0,0,1,1,1
100578,0,0,0,0,0,0,0,1,0,0
100578,0,0,0,0,0,0,0,1,0,0
100578,0,0,0,0,0,0,0,1,1,1
100578,0,0,0,0,0,0,0,1,1,1
100578,0,0,0,0,0,0,0,1,1,1
100582,0,0,1,0,0,0,0,0,1,11
100582,0,0,1,0,0,0,0,0,1,11
100582,0,0,1,0,0,0,0,0,1,11
100582,0,0,1,0,0,0,0,0,0,10
100582,0,0,1,0,0,0,0,0,0,10
100582,0,0,1,0,0,0,0,0,1,11
100582,0,0,1,0,0,0,0,0,1,11
100584,0,0,0,0,0,0,1,0,1,3
100593,0,0,1,0,0,0,0,0,1,11
100593,0,0,1,0,0,0,0,0,1,11
100593,0,0,1,0,0,0,0,0,1,11
100593,0,0,1,0,0,0,0,0,1,11
100593,0,0,1,0,0,0,0,0,1,11
100593,0,0,1,0,0,0,0,0,0,10
100593,0,0,1,0,0,0,0,0,0,10
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,0,12
100599,0,1,0,0,0,0,0,0,0,12
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,0,12
100599,0,1,0,0,0,0,0,0,0,12
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100599,0,1,0,0,0,0,0,0,1,13
100605,0,0,1,0,0,0,0,0,0,10
100634,0,0,0,0,0,1,0,0,0,4
100635,0,0,0,1,0,0,0,0,1,9
100637,0,0,0,0,0,0,1,0,0,2
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,0,2
100637,0,0,0,0,0,0,1,0,0,2
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,1,3
100637,0,0,0,0,0,0,1,0,0,2
100638,0,0,0,0,0,0,1,0,1,3
100638,0,0,0,0,0,0,1,0,1,3
100638,0,0,0,0,0,0,1,0,1,3
100638,0,0,0,0,0,0,1,0,1,3
100638,0,0,0,0,0,0,1,0,1,3
100638,0,0,0,0,0,0,1,0,0,2
100638,0,0,0,0,0,0,1,0,0,2
100646,0,0,1,0,0,0,0,0,1,11
100646,0,0,1,0,0,0,0,0,1,11
100646,0,0,1,0,0,0,0,0,0,10
100646,0,0,1,0,0,0,0,0,0,10
100646,0,0,1,0,0,0,0,0,1,11
100646,0,0,1,0,0,0,0,0,1,11
100646,0,0,1,0,0,0,0,0,1,11
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,0,2
100649,0,0,0,0,0,0,1,0,0,2
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,1,3
100649,0,0,0,0,0,0,1,0,0,2
100649,0,0,0,0,0,0,1,0,0,2
100649,0,0,0,0,0,0,1,0,1,3
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,0,10
100658,0,0,1,0,0,0,0,0,0,10
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,1,11
100658,0,0,1,0,0,0,0,0,0,10
100658,0,0,1,0,0,0,0,0,0,10
100667,0,0,0,0,0,0,1,0,1,3
100668,0,0,0,1,0,0,0,0,1,9
100668,0,0,0,1,0,0,0,0,1,9
100668,0,0,0,1,0,0,0,0,1,9
100668,0,0,0,1,0,0,0,0,0,8
100668,0,0,0,1,0,0,0,0,0,8
100668,0,0,0,1,0,0,0,0,1,9
100668,0,0,0,1,0,0,0,0,1,9
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100672,0,0,1,0,0,0,0,0,1,11
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,0,16
100679,1,0,0,0,0,0,1,0,0,16
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,0,16
100679,1,0,0,0,0,0,1,0,0,16
100679,1,0,0,0,0,0,1,0,1,17
100679,1,0,0,0,0,0,1,0,1,17
100692,0,0,0,0,0,0,0,1,0,0
100696,0,0,0,0,0,0,1,0,0,2
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,0,2
100698,0,0,0,0,0,0,1,0,0,2
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,1,3
100698,0,0,0,0,0,0,1,0,0,2
100698,0,0,0,0,0,0,1,0,0,2
100708,0,0,1,0,0,0,0,0,1,11
100708,0,0,1,0,0,0,0,0,1,11
100708,0,0,1,0,0,0,0,0,1,11
100708,0,0,1,0,0,0,0,0,1,11
100708,0,0,1,0,0,0,0,0,1,11
100708,0,0,1,0,0,0,0,0,0,10
100708,0,0,1,0,0,0,0,0,0,10
100711,0,0,0,1,0,0,0,0,0,8
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,0,2
100712,0,0,0,0,0,0,1,0,0,2
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,0,2
100712,0,0,0,0,0,0,1,0,0,2
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100712,0,0,0,0,0,0,1,0,1,3
100715,0,0,0,1,0,0,0,0,1,9
100717,0,1,0,0,0,0,0,0,1,13
100717,0,1,0,0,0,0,0,0,1,13
100717,0,1,0,0,0,0,0,0,1,13
100717,0,1,0,0,0,0,0,0,1,13
100717,0,1,0,0,0,0,0,0,0,12
100717,0,1,0,0,0,0,0,0,0,12
100717,0,1,0,0,0,0,0,0,1,13
100721,0,0,0,0,0,0,0,1,1,1
100730,0,0,0,0,0,0,1,0,1,3
100731,0,0,0,0,0,0,0,1,0,0
100731,0,0,0,0,0,0,0,1,0,0
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,0,0
100731,0,0,0,0,0,0,0,1,0,0
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100731,0,0,0,0,0,0,0,1,1,1
100732,0,0,1,0,0,0,0,0,0,10
100732,0,0,1,0,0,0,0,0,0,10
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,0,10
100732,0,0,1,0,0,0,0,0,0,10
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100732,0,0,1,0,0,0,0,0,1,11
100733,0,0,0,1,0,0,0,0,1,9
100735,0,0,0,0,0,0,1,0,1,3
100738,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,0,10
100740,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,1,11
100740,0,0,1,0,0,0,0,0,0,10
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100744,0,0,0,0,1,0,0,0,1,7
100746,0,0,1,0,0,0,0,0,0,10
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100747,0,0,1,0,0,0,0,0,1,11
100749,0,0,0,0,0,0,0,1,1,1
100753,0,0,0,1,0,0,0,0,0,8
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,0,8
100753,0,0,0,1,0,0,0,0,0,8
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,1,9
100753,0,0,0,1,0,0,0,0,0,8
100758,0,0,0,0,0,0,1,0,1,3
100758,0,0,0,0,0,0,1,0,1,3
100758,0,0,0,0,0,0,1,0,1,3
100758,0,0,0,0,0,0,1,0,1,3
100758,0,0,0,0,0,0,1,0,1,3
100758,0,0,0,0,0,0,1,0,0,2
100758,0,0,0,0,0,0,1,0,0,2
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,0,8
100761,0,0,0,1,0,0,0,0,0,8
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,0,8
100761,0,0,0,1,0,0,0,0,0,8
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100761,0,0,0,1,0,0,0,0,1,9
100765,0,0,0,0,1,0,0,0,1,7
100769,0,0,0,0,0,0,1,0,1,3
100769,0,0,0,0,0,0,1,0,1,3
100769,0,0,0,0,0,0,1,0,1,3
100769,0,0,0,0,0,0,1,0,1,3
100769,0,0,0,0,0,0,1,0,1,3
100769,0,0,0,0,0,0,1,0,0,2
100769,0,0,0,0,0,0,1,0,0,2
100775,0,0,0,0,0,0,1,0,1,3
100777,0,0,0,0,0,0,1,0,0,2
100781,0,0,0,1,0,0,0,0,0,8
100798,0,0,1,0,0,0,0,0,1,11
100799,0,0,0,0,0,0,1,0,0,2
100803,0,0,1,0,0,0,0,0,0,10
100803,0,0,1,0,0,0,0,0,0,10
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,0,10
100803,0,0,1,0,0,0,0,0,0,10
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100803,0,0,1,0,0,0,0,0,1,11
100806,0,1,0,0,0,0,0,0,0,12
100806,0,1,0,0,0,0,0,0,0,12
100806,0,1,0,0,0,0,0,0,1,13
100806,0,1,0,0,0,0,0,0,1,13
100806,0,1,0,0,0,0,0,0,1,13
100806,0,1,0,0,0,0,0,0,1,13
100806,0,1,0,0,0,0,0,0,1,13
100809,0,0,1,0,0,0,0,0,1,11
100810,0,0,1,0,0,0,0,0,1,11
100814,0,0,0,0,1,0,0,0,1,7
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,0,12
100815,0,1,0,0,0,0,0,0,0,12
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,1,13
100815,0,1,0,0,0,0,0,0,0,12
100815,0,1,0,0,0,0,0,0,0,12
100815,0,1,0,0,0,0,0,0,1,13
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,0,2
100820,0,0,0,0,0,0,1,0,0,2
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,0,2
100820,0,0,0,0,0,0,1,0,0,2
100820,0,0,0,0,0,0,1,0,1,3
100820,0,0,0,0,0,0,1,0,1,3
100835,0,0,1,0,0,0,0,0,0,10
100840,0,1,0,0,0,0,0,0,1,13
100843,0,0,1,0,0,0,0,0,0,10
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,0,6
100845,0,0,0,0,1,0,0,0,0,6
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,0,6
100845,0,0,0,0,1,0,0,0,0,6
100845,0,0,0,0,1,0,0,0,1,7
100845,0,0,0,0,1,0,0,0,1,7
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100859,0,0,1,0,0,0,0,0,1,11
100867,0,0,0,0,1,0,0,0,1,7
100872,0,1,0,0,0,0,0,0,1,13
100874,0,0,0,0,1,0,0,0,0,6
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,0,6
100874,0,0,0,0,1,0,0,0,0,6
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,1,7
100874,0,0,0,0,1,0,0,0,0,6
100876,0,1,0,0,0,0,0,0,1,13
100882,0,0,0,0,0,0,1,0,0,2
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,0,2
100890,0,0,0,0,0,0,1,0,0,2
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,1,3
100890,0,0,0,0,0,0,1,0,0,2
100890,0,0,0,0,0,0,1,0,0,2
100890,0,0,0,0,0,0,1,0,1,3
100901,0,0,1,0,0,0,0,0,1,11
100901,0,0,1,0,0,0,0,0,1,11
100901,0,0,1,0,0,0,0,0,0,10
100901,0,0,1,0,0,0,0,0,0,10
100901,0,0,1,0,0,0,0,0,1,11
100901,0,0,1,0,0,0,0,0,1,11
100901,0,0,1,0,0,0,0,0,1,11
100902,0,0,0,1,0,0,0,0,0,8
100905,0,0,1,0,0,0,0,0,0,10
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,0,10
100905,0,0,1,0,0,0,0,0,0,10
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,1,11
100905,0,0,1,0,0,0,0,0,0,10
100922,0,1,0,0,0,0,0,0,0,12
100922,0,1,0,0,0,0,0,0,0,12
100922,0,1,0,0,0,0,0,0,1,13
100922,0,1,0,0,0,0,0,0,1,13
100922,0,1,0,0,0,0,0,0,1,13
100922,0,1,0,0,0,0,0,0,1,13
100922,0,1,0,0,0,0,0,0,1,13
100925,0,0,0,1,0,0,0,0,0,8
100925,0,0,0,1,0,0,0,0,0,8
100925,0,0,0,1,0,0,0,0,1,9
100925,0,0,0,1,0,0,0,0,1,9
100925,0,0,0,1,0,0,0,0,1,9
100925,0,0,0,1,0,0,0,0,1,9
100925,0,0,0,1,0,0,0,0,1,9
100927,0,0,1,0,0,0,0,0,1,11
100927,0,0,1,0,0,0,0,0,1,11
100927,0,0,1,0,0,0,0,0,1,11
100927,0,0,1,0,0,0,0,0,1,11
100927,0,0,1,0,0,0,0,0,1,11
100927,0,0,1,0,0,0,0,0,0,10
100927,0,0,1,0,0,0,0,0,0,10
100933,0,0,1,0,0,0,0,0,0,10
100946,0,0,0,0,0,1,0,0,0,4
100974,0,0,1,0,0,0,0,0,0,10
100981,0,1,0,0,0,0,0,0,1,13
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,0,14
100987,1,0,0,0,0,0,0,1,0,14
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,1,15
100987,1,0,0,0,0,0,0,1,0,14
100987,1,0,0,0,0,0,0,1,0,14
100987,1,0,0,0,0,0,0,1,1,15
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,0,2
100990,0,0,0,0,0,0,1,0,0,2
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,1,3
100990,0,0,0,0,0,0,1,0,0,2
100990,0,0,0,0,0,0,1,0,0,2
100990,0,0,0,0,0,0,1,0,1,3
101002,0,0,1,0,0,0,0,0,1,11
101004,0,0,1,0,0,0,0,0,1,11
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,0,12
101017,0,1,0,0,0,0,0,0,0,12
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,0,12
101017,0,1,0,0,0,0,0,0,0,12
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101017,0,1,0,0,0,0,0,0,1,13
101018,0,0,0,0,0,0,1,0,1,3
101018,0,0,0,0,0,0,1,0,0,2
101018,0,0,0,0,0,0,1,0,0,2
101018,0,0,0,0,0,0,1,0,1,3
101018,0,0,0,0,0,0,1,0,1,3
101018,0,0,0,0,0,0,1,0,1,3
101018,0,0,0,0,0,0,1,0,1,3
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,0,6
101024,0,0,0,0,1,0,0,0,0,6
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,0,6
101024,0,0,0,0,1,0,0,0,0,6
101024,0,0,0,0,1,0,0,0,1,7
101024,0,0,0,0,1,0,0,0,1,7
101027,0,0,0,0,0,0,1,0,0,2
101027,0,0,0,0,0,0,1,0,0,2
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,0,2
101027,0,0,0,0,0,0,1,0,0,2
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
101027,0,0,0,0,0,0,1,0,1,3
