series_id,surface_xx-small,surface_x-small,surface_small,surface_medium,surface_large,surface_x-large,surface_xx-large,building_isOn,unique_building
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,0,12
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100490,1,0,0,0,0,0,0,1,13
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,1,3
100491,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,1,0,0,2
100491,0,0,0,0,0,1,0,1,3
100492,0,0,0,1,0,0,0,0,6
100492,0,0,0,1,0,0,0,1,7
100492,0,0,0,1,0,0,0,1,7
100492,0,0,0,1,0,0,0,1,7
100492,0,0,0,1,0,0,0,1,7
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,0,8
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100494,0,0,1,0,0,0,0,1,9
100497,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,1,0,0,2
100497,0,0,0,0,0,1,0,0,2
100497,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,1,0,1,3
100497,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,0,2
100501,0,0,0,0,0,1,0,0,2
100501,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,1,3
100501,0,0,0,0,0,1,0,0,2
100501,0,0,0,0,0,1,0,0,2
100503,0,0,0,0,0,0,1,1,1
100503,0,0,0,0,0,0,1,0,0
100503,0,0,0,0,0,0,1,0,0
100503,0,0,0,0,0,0,1,1,1
100503,0,0,0,0,0,0,1,1,1
100503,0,0,0,0,0,0,1,1,1
100503,0,0,0,0,0,0,1,1,1
100503,0,0,0,0,0,0,1,1,1
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,0,8
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,1,9
100504,0,0,1,0,0,0,0,0,8
100506,0,0,1,0,0,0,0,1,9
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,0,12
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100507,1,0,0,0,0,0,0,1,13
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,1,3
100512,0,0,0,0,0,1,0,0,2
100512,0,0,0,0,0,1,0,0,2
100513,0,1,0,0,0,0,0,1,11
100513,0,1,0,0,0,0,0,0,10
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100514,0,1,0,0,0,0,0,1,11
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,1,3
100517,0,0,0,0,0,1,0,0,2
100517,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,0,2
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100522,0,0,0,0,0,1,0,1,3
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,0,10
100524,0,1,0,0,0,0,0,1,11
100524,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,1,11
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,0,10
100525,0,1,0,0,0,0,0,1,11
100530,0,0,0,1,0,0,0,1,7
100530,0,0,0,1,0,0,0,0,6
100530,0,0,0,1,0,0,0,0,6
100530,0,0,0,1,0,0,0,1,7
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100531,0,1,0,0,0,0,0,1,11
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,0,12
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100532,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,0,12
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100534,1,0,0,0,0,0,0,1,13
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,0,4
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100537,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,1,5
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,0,4
100540,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,0,4
100543,0,0,0,0,1,0,0,1,5
100543,0,0,0,0,1,0,0,1,5
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,1,1
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,0,0
100544,0,0,0,0,0,0,1,1,1
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,0,2
100548,0,0,0,0,0,1,0,1,3
100548,0,0,0,0,0,1,0,1,3
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,0,6
100550,0,0,0,1,0,0,0,0,6
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,1,7
100550,0,0,0,1,0,0,0,0,6
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,1,3
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,0,2
100554,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,1,0,0,2
100556,0,0,0,0,0,1,0,1,3
100556,0,0,0,0,0,1,0,1,3
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,0,6
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100560,0,0,0,1,0,0,0,1,7
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,0,0
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100563,0,0,0,0,0,0,1,1,1
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,0,6
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100564,0,0,0,1,0,0,0,1,7
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,0,2
100566,0,0,0,0,0,1,0,0,2
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,0,2
100566,0,0,0,0,0,1,0,0,2
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,1,3
100566,0,0,0,0,0,1,0,0,2
100566,0,0,0,0,0,1,0,0,2
